ID,Timestamp,Tweet URL,Group,Collector,Category,Topic,Keywords,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Translated,Tweet Type,Date posted,Screenshot,Content type,Likes,Replies,Retweets,Quote Tweets,Views,Rating,Reasoning,Remarks,Add columns here,Add columns here,Add columns here,Reviewer,Review
42-61,23/03/23 19:38:40,https://twitter.com/ratyobliqueer/status/1321716186636169223,42,"Macahilig, Hanz",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@ratyobliqueer,pinoy hindi engkanto Parody,SICK OF YELLOW (LIBERAL PARTY) NOW KAKAMFWETS,Anonymous,10/11,519,752,Anywhere,"@AntonioJMontal2 @ramboreports Sir, yang gabriela is under LFS. Yang gabriela ay legal front ng NPA.. youtu.be/m3SCLY4rDr4",,"Text, Reply",10/29/20 15:31,https://drive.google.com/file/d/1USZjRqPnThVtESiTF7tl1-92y93FsI-M/view?usp=share_link,Rational,0,0,0,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",The youtube link in the tweet is broken,,,,,
42-62,23/03/23 19:47:54,https://twitter.com/bembzmom/status/1321133603678416897,42,"Macahilig, Hanz",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@bembzmom,celiaotis,"wag magfollow, didelete ko. Oopss di ako troll DM lng pag need ng ID, certs, diploma, license ko. Pero DM  nio muna senyo.",Anonymous,01/14,74,4,,@ABSCBNNews Dadami recruit ngayon ng Gabriela dahil may mga pangalan ng artistang magagamit pangkumbinsi. Sino ngayonn bopols? Palibhasa mga wala kayong alam pano maging biktima ng mga hayop na NPA na yan. Puro kayo yabang. Nyemas kayo!,,"Text, Reply",28/10/20 00:56,https://drive.google.com/file/d/1JTnxH8mQ3dAS_EAREhJDDCJIm5KmX73D/view?usp=share_link,Emotional,0,1,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,
42-63,23/03/23 20:28:13,https://twitter.com/hairypuppy/status/1321086777902379009,42,"Macahilig, Hanz",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@hairypuppy,trulycurlypuppy,"umayos ka!!
#anticorruption
#antidynasty",Anonymous,09/17,8,50,dist.6 Quezon city PH,"It was Jose Maria Sison ,himself, leader of the CPP/NPA/NDF who confirmed that Gabriela (and many others) are fronts of the CPP/NPA/NDF.  source: CNNPhilippines/SecDelfinLorenzana interview

Kaya sige kampi pa kayo. Mga ulol.",,"Text, Reply",10/27/20 21:50,https://drive.google.com/file/d/1CDF7l9uO9lDWseVAgqqQRGOBn0VPLqZP/view?usp=share_link,Emotional,0,1,0,0,,,"The video of Joma Sison stating that Gabriela is a front for CPP is actually a spliced video from an interview of Sison in 1988. In the interview, it was clear that he mentioned Gabriela as a legal, mass organization.

[https://www.tsek.ph/totoo-o-hindi-inamin-mismo-ni-jose-maria-sison-na-kasapi-ng-communist-party-of-the-philippines-cpp-ang-mga-partylist-ng-bagong-alyansang-makabayan-bayan/]",,,,,,
42-64,23/03/23 22:07:36,https://twitter.com/Alakdan1102Eric/status/1126670304170913792,42,"Macahilig, Hanz",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@Alakdan1102Eric,pinoyako,"IT Support Analyst,CyberSecurity Network Analyst,Cybersecurity Analyst
Information Security Analyst, Network Administrator, Network Technician.",Identified,08/12,3041,1937,"California, USA, Vancouver Can","FRONT TALAGA  ng  TERORISTANG CPP NDF NPA ang BAYAN MUNA, AKBAYAN at GABRIELA.",,"Text, Reply",05/10/19 10:08,https://drive.google.com/file/d/11u540RkLq9E-H1mwpIYrrJycPZBuR4p8/view?usp=share_link,Rational,5,1,5,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a reply.,,,,,
42-65,23/03/23 22:12:11,https://twitter.com/galangir/status/1115610206593937409,42,"Macahilig, Hanz",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@galangir,Ibarra Galang,"Against Graft & Corruption. Recognizes Civil Rights and upholds Due Process. Abhors Liars, Robbers, Cheaters, Schemers and their ilks.",Identified,06/11,163,716,,"@mang_rene @mirasga FYI, ang GABRIELA Party-List po ay supporters din ng CPP/NPA... HUWAG IBOTO!!!",,"Text, Reply",09/04/19 21:39,https://drive.google.com/file/d/1j6cJp2z775ntVcCYSLCay3LENL53RYmq/view?usp=share_link,Rational,5,0,3,1,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,
42-66,23/03/23 22:15:59,https://twitter.com/AntonRayne/status/1316355894267932673,42,"Macahilig, Hanz",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@AntonRayne,Anton Rayne,"Wes sese freci 🏳️‍🌈 | Member of Sordlander Komuniste Parte |
LGBT rights above anything else.",Identified,09/20,450,464,Republic of Sordland,"#LizaWagPagamit sa #FakeAdvocateGabriela 

Here's the proof why Gabriela partylist is the legal front of CPP NPA NDFP @lizasoberano https://t.co/w278ze8CUL

{Alt-text: Alexandrea Pacalda, Gabriela Youth noon, NPA na ngayon}",,"Text, Image",10/14/20 20:31,https://drive.google.com/file/d/1LWyplAvbawdA-VbrPAazQsst4VIud19_/view?usp=share_link,Rational,0,0,0,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,
42-67,24/03/23 12:30:14,https://twitter.com/tinkerbeen/status/1324078866407645184,42,"Macahilig, Hanz",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@tinkerbeen,tinkerbee,,Anonymous,08/14,60,412,,@rosereyde Find other organizations that would treat you and make you feel like a real woman. There are many. GABRIELA is a fake advocate of women's rights. They are NPA enablers. Unless you're one of the organizers and really proud to be a member of an NPA front organization.,,"Text, Reply",05/11/20 03:59,https://drive.google.com/file/d/1xt79jh-FVG_KSvGrnK4umlJC9ya6LXjO/view?usp=share_link,Rational,1,0,0,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a reply to a tweet,,,,,
42-68,24/03/23 12:33:15,https://twitter.com/Kuya_Rhed/status/1323742404214579200,42,"Macahilig, Hanz",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@Kuya_Rhed,Utol ❤️✌🏿💚👊🇵🇭,"Love Your Abba Yahawah, w/ all Ur Heart, Soul, & Mind,
Love Ur Neighbor, Do What is Right & Good. A Friend shoulder to cry on & never let you down..",Identified,09/10,423,30,Quezoncity,"@News5PH DONT VOTE, AKBAYAN, GABRIELA, ANAK BAYAN, MAYO UNO, ACTEACHER, AT IBA PANG AFFILIATED (MAKABAYAN BLOC) MOGUS ORGANIZATION. NA BINANGGIT NI JOMA SISON N KNYANG MGA GALAMAY SA PAG RECRUIT SA CPP NPA NDF",,"Text, Reply",11/04/20 5:42,https://drive.google.com/file/d/1D6_7xMwDEbjLYEkTtRuzoJ_UgSDH4rqO/view?usp=share_link,Emotional,0,0,0,0,,,"The video of Joma Sison stating that Gabriela is a front for CPP is actually a spliced video from an interview of Sison in 1988. In the interview, it was clear that he mentioned Gabriela as a legal, mass organization.

[https://www.tsek.ph/totoo-o-hindi-inamin-mismo-ni-jose-maria-sison-na-kasapi-ng-communist-party-of-the-philippines-cpp-ang-mga-partylist-ng-bagong-alyansang-makabayan-bayan/]",This tweet is a reply to a tweet,,,,,
42-69,24/03/23 12:38:00,https://twitter.com/Kuya_Rhed/status/1322171749467709441,42,"Macahilig, Hanz",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@Kuya_Rhed,Utol ❤️✌🏿💚👊🇵🇭,"Love Your Abba Yahawah, w/ all Ur Heart, Soul, & Mind,
Love Ur Neighbor, Do What is Right & Good. A Friend shoulder to cry on & never let you down..",Identified,09/10,423,30,Quezoncity,"@News5PH ASAHAN NYO NA PO NA HINDI AAKSYON ANG HUMAN RIGHTS, AKBAYAN, KMU, ANAK BAYAN, GABRIELA, ACT TEACHER, KARAPATAN AT IBA PANG KNOWN CPP NPA  NDF SUPORTER. HINDI YAN MAG SUSUPORTA SA MGA NA ABUSO NG NPA. 

NEED NTIN #TulfoInAction
at si Tatay Digong",,"Text, Reply",30/10/20 21:41,https://drive.google.com/file/d/1jRLkjkd1SOMvuodgXlrgFa03IKYUVOu3/view?usp=share_link,Rational,1,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a reply to a conversatioon,,,,,
42-70,24/03/23 13:21:52,https://twitter.com/berichlr07/status/1320740457362567168,42,"Macahilig, Hanz",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@berichlr07,BeRich Romarate,we believe,Identified,04/15,64,12,"Zamboanga Peninsula, Republic of the Philippines",@ABSCBNNews Palarde has a point. Gabriela is NPA front we dont trust makabayan block #wesupportpalarde #NoToNpa #YesToRedTagging,,"Text, Reply",10/26/20 22:53,https://drive.google.com/file/d/1lfgRJ_TBhYbBu5rRenkdHvHfsd1M-vZb/view?usp=share_link,Rational,0,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",The tweet is a reply to a conversation,,,,,
42-71,24/03/23 20:35:23,https://twitter.com/bwesittt/status/1319486316078247937,42,"Macahilig, Hanz",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@bwesittt,moodoo,,Anonymous,05/17,201,157,Republic of the Philippines,"Why can't they see the bigger picture?? Gabriela is member group of cpp npa ndf terrorist org!!

It's the main reason why artistas like liza soberano must distance themselves from that terrorist groups!!",,Text,23/10/20 11:50,https://drive.google.com/file/d/13lOICuzePCN7JgxNL_cDbDchnfyjSiRH/view?usp=share_link,Emotional,0,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",,,,,,
